ID,Income,Age,Experience,Married/Single,House_Ownership,Car_Ownership,Profession,STATE,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS,Risk_Flag
1176,8092590,42,4,single,rented,no,Industrial_Engineer,Uttar_Pradesh,4,11,0
1177,9739506,38,19,single,rented,no,Fashion_Designer,Bihar,13,12,0
1178,3732153,30,0,single,rented,no,Design_Engineer,Gujarat,0,11,0
1179,6092943,60,10,single,rented,no,Aviator,Jharkhand,10,11,1
1180,7837542,76,3,single,rented,no,Technician,Jharkhand,3,13,0
1181,6382617,60,14,single,rented,yes,Analyst,Tamil_Nadu,12,12,0
1182,2295877,71,0,single,rented,no,Computer_hardware_engineer,Bihar,0,14,0
1183,4533369,56,16,single,rented,yes,Police_officer,Rajasthan,8,13,0
1184,6942006,40,5,single,rented,no,Industrial_Engineer,Rajasthan,5,14,0
1185,5338690,47,13,single,rented,no,Civil_servant,Uttar_Pradesh,13,11,0
1186,5979967,54,4,single,rented,no,Surgeon,Bihar,4,10,0
1187,8185066,45,0,single,rented,yes,Industrial_Engineer,Maharashtra,0,12,0
1188,4248868,79,11,single,rented,no,Drafter,Chhattisgarh,11,13,1
1189,8476201,55,1,single,rented,no,Technology_specialist,Andhra_Pradesh,1,11,1
1190,1117607,53,13,married,rented,yes,Mechanical_engineer,Chandigarh,6,10,0
1191,6250439,65,14,single,rented,yes,Software_Developer,Andhra_Pradesh,10,14,1
1192,6578390,48,17,single,rented,no,Microbiologist,Maharashtra,4,13,0
1193,5090840,78,12,single,rented,no,Flight_attendant,Maharashtra,5,11,0
1194,3598484,76,4,single,rented,no,Technology_specialist,Rajasthan,4,11,0
1195,5748851,74,5,single,rented,no,Air_traffic_controller,Rajasthan,5,13,0
1196,3261320,73,9,single,rented,no,Psychologist,Bihar,8,10,0
1197,8001918,41,5,single,rented,no,Economist,Uttar_Pradesh,5,14,0
1198,1818095,30,1,married,rented,no,Graphic_Designer,Uttar_Pradesh,1,11,0
1199,4707757,66,4,married,rented,no,Artist,Gujarat,4,11,0
1200,6365998,45,8,single,rented,no,Biomedical_Engineer,Karnataka,4,10,0
1201,4468065,45,15,single,rented,no,Mechanical_engineer,Uttar_Pradesh,6,10,0
1202,1161306,32,5,single,rented,no,Psychologist,Andhra_Pradesh,5,10,0
1203,1536602,44,5,single,rented,no,Mechanical_engineer,West_Bengal,5,12,0
1204,5765297,30,18,single,rented,yes,Biomedical_Engineer,Rajasthan,5,10,0
1205,2807530,21,6,single,rented,no,Dentist,Odisha,6,14,0
1206,3553720,49,4,single,rented,no,Architect,Kerala,4,13,0
1207,3491608,30,3,single,rented,no,Graphic_Designer,Karnataka,3,14,0
1208,7600748,59,13,single,rented,yes,Software_Developer,Tamil_Nadu,5,10,0
1209,5953166,24,3,single,rented,yes,Industrial_Engineer,Bihar,3,13,0
1210,2150637,62,18,single,rented,yes,Lawyer,Delhi,10,10,0
1211,2820916,38,3,single,rented,no,Civil_engineer,Telangana,3,13,0
1212,7998315,65,13,single,rented,no,Army_officer,West_Bengal,4,12,0
1213,6616521,58,18,married,rented,no,Technician,Tamil_Nadu,3,14,0
1214,5469957,21,8,single,rented,yes,Psychologist,Karnataka,8,12,0
1215,9488176,30,7,single,rented,no,Politician,Telangana,7,11,0
1216,921080,45,8,single,rented,no,Chartered_Accountant,Maharashtra,4,11,0
1217,2557697,59,18,single,rented,no,Graphic_Designer,Maharashtra,8,14,0
1218,826478,33,15,single,rented,no,Drafter,Punjab,13,11,1
1219,3738605,22,5,single,rented,no,Artist,Jharkhand,5,14,0
1220,4581810,36,14,single,rented,yes,Chartered_Accountant,Madhya_Pradesh,6,10,0
1221,7261695,72,7,single,rented,no,Lawyer,Tamil_Nadu,7,14,0
1222,3929663,50,5,single,rented,no,Mechanical_engineer,Himachal_Pradesh,5,12,0
1223,9047999,50,1,single,norent_noown,no,Surveyor,Maharashtra,1,14,0
1224,2858930,40,8,single,rented,no,Flight_attendant,Jammu_and_Kashmir,8,13,0
1225,5763958,63,7,married,rented,no,Chemical_engineer,Maharashtra,7,12,0
1226,4069436,67,6,single,rented,yes,Design_Engineer,Uttar_Pradesh,5,13,1
1227,4612685,25,19,single,rented,yes,Statistician,Tamil_Nadu,8,11,0
1228,4915986,45,13,single,rented,yes,Technician,Rajasthan,13,14,0
1229,2915711,53,7,married,rented,no,Technical_writer,Uttar_Pradesh,7,14,0
1230,3835379,71,8,married,rented,no,Chef,Maharashtra,8,12,0
1231,7223191,44,9,single,rented,no,Air_traffic_controller,West_Bengal,9,13,0
1232,5023725,67,9,married,rented,no,Army_officer,Telangana,9,11,0
1233,3685843,77,15,single,norent_noown,no,Computer_hardware_engineer,Uttar_Pradesh,8,13,0
1234,4389360,42,20,single,rented,yes,Scientist,Madhya_Pradesh,11,10,1
1235,6395936,66,11,single,owned,no,Comedian,Gujarat,11,14,0
1236,4871299,40,16,single,rented,no,Biomedical_Engineer,Uttar_Pradesh,6,13,0
1237,9516616,51,0,single,rented,no,Designer,West_Bengal,0,12,0
1238,4881021,76,18,married,rented,no,Designer,Andhra_Pradesh,9,13,0
1239,6894894,27,7,single,rented,no,Librarian,Maharashtra,7,13,0
1240,5646079,40,9,single,rented,no,Firefighter,Uttar_Pradesh,9,10,0
1241,6558967,41,10,married,rented,no,Comedian,Assam,10,12,0
1242,5218196,49,12,single,rented,yes,Air_traffic_controller,Andhra_Pradesh,12,10,0
1243,7714522,37,0,single,rented,yes,Surgeon,Madhya_Pradesh,0,10,1
1244,874579,47,9,single,rented,no,Graphic_Designer,Tamil_Nadu,7,12,0
1245,7390231,35,8,single,rented,no,Physician,Gujarat,8,12,0
1246,8749318,21,15,married,rented,yes,Petroleum_Engineer,Jharkhand,4,14,0
1247,8367421,59,3,single,rented,no,Air_traffic_controller,Jharkhand,3,11,0
1248,330553,69,10,single,rented,yes,Chemical_engineer,Tamil_Nadu,10,10,0
1249,3711494,63,6,single,rented,yes,Scientist,West_Bengal,6,14,1
1250,6006615,62,19,single,rented,no,Biomedical_Engineer,Uttar_Pradesh,12,12,0
1251,9187149,79,1,single,rented,yes,Chartered_Accountant,Assam,1,13,1
1252,6204281,66,11,single,rented,no,Architect,Bihar,11,10,0
1253,9809659,30,12,single,rented,yes,Hotel_Manager,Kerala,11,12,0
1254,5636495,57,17,single,rented,no,Comedian,Andhra_Pradesh,10,12,0
1255,2858493,34,3,single,rented,no,Flight_attendant,Andhra_Pradesh,3,12,0
1256,4247387,65,20,single,rented,yes,Microbiologist,Rajasthan,4,10,0
1257,2301024,51,11,single,rented,yes,Financial_Analyst,Uttarakhand,7,11,1
1258,2074547,55,14,single,rented,no,Surgeon,Delhi,11,13,0
1259,6474294,48,9,single,rented,no,Comedian,Punjab,8,13,0
1260,5096110,24,18,single,rented,yes,Surgeon,Bihar,11,12,0
1261,4627494,55,14,single,rented,no,Flight_attendant,Mizoram,7,11,1
1262,5945722,38,8,single,rented,no,Surgeon,West_Bengal,7,10,0
1263,6481616,70,16,single,rented,yes,Surveyor,Tamil_Nadu,13,10,0
1264,8344425,79,17,single,rented,no,Industrial_Engineer,West_Bengal,3,13,0
1265,3333641,42,6,single,norent_noown,yes,Air_traffic_controller,Gujarat,6,10,0
1266,2790693,36,18,single,rented,yes,Mechanical_engineer,Bihar,10,12,0
1267,1960176,67,20,single,rented,yes,Surgeon,Uttar_Pradesh,8,11,0
1268,8440210,79,18,single,rented,no,Politician,Uttar_Pradesh,5,10,0
1269,6925358,73,19,single,rented,no,Air_traffic_controller,Maharashtra,3,12,0
1270,4754357,25,0,single,rented,no,Lawyer,Puducherry,0,12,0
1271,1803983,31,7,single,rented,no,Technical_writer,West_Bengal,7,14,0
1272,1742621,75,17,married,rented,yes,Computer_operator,Tamil_Nadu,3,12,0
1273,2040616,65,7,single,norent_noown,no,Scientist,West_Bengal,4,10,0
1274,5810558,24,18,single,rented,no,Designer,Madhya_Pradesh,6,14,0
1275,3457683,67,18,single,rented,no,Architect,Jharkhand,13,12,0
1276,3006135,59,18,single,rented,no,Chartered_Accountant,Maharashtra,6,10,1
1277,4167093,77,18,single,owned,no,Chartered_Accountant,Uttar_Pradesh,13,12,0
1278,6406640,67,20,single,rented,no,Consultant,Tamil_Nadu,8,10,0
1279,6329094,26,17,single,rented,no,Army_officer,Kerala,12,11,1
1280,8239075,26,7,single,rented,no,Analyst,Delhi,7,11,0
1281,3538290,60,5,single,rented,no,Politician,Madhya_Pradesh,5,14,0
1282,6161265,34,8,single,rented,yes,Civil_engineer,West_Bengal,4,10,0
1283,6894008,66,3,married,rented,no,Civil_engineer,Mizoram,3,12,0
1284,9341101,61,18,single,rented,no,Computer_hardware_engineer,Gujarat,11,12,0
1285,6028273,70,6,single,rented,yes,Web_designer,Uttar_Pradesh,6,14,0
1286,4417332,24,20,single,rented,yes,Secretary,Tamil_Nadu,11,14,0
1287,9179456,43,15,single,rented,no,Army_officer,Karnataka,7,11,0
1288,6466990,37,13,single,rented,no,Technical_writer,Andhra_Pradesh,6,14,0
1289,7783136,44,13,single,rented,no,Physician,Telangana,9,12,0
1290,628588,57,14,single,rented,no,Politician,Andhra_Pradesh,9,10,0
1291,3871972,26,10,single,rented,no,Engineer,Uttar_Pradesh,10,10,0
1292,652184,45,1,single,rented,no,Physician,Maharashtra,1,12,0
1293,5314421,46,14,single,rented,no,Flight_attendant,Punjab,8,12,0
1294,6976958,64,1,single,rented,no,Technical_writer,Punjab,1,13,0
1295,8596569,69,0,single,rented,no,Biomedical_Engineer,Andhra_Pradesh,0,13,1
1296,2607516,76,5,single,rented,yes,Analyst,Maharashtra,5,11,1
1297,831067,48,2,married,rented,no,Dentist,Odisha,2,11,0
1298,4887997,77,20,single,rented,no,Fashion_Designer,Andhra_Pradesh,10,13,0
1299,1043413,33,16,single,rented,no,Hotel_Manager,Maharashtra,8,13,1
1300,4074621,27,14,single,rented,yes,Civil_servant,Haryana,8,13,0
1301,7686160,24,12,single,rented,no,Biomedical_Engineer,Andhra_Pradesh,10,14,0
1302,9591777,40,7,single,rented,no,Geologist,West_Bengal,7,11,0
1303,7716276,50,16,single,rented,no,Army_officer,Maharashtra,13,12,1
1304,9427951,24,11,single,rented,no,Psychologist,Telangana,8,12,1
1305,8097859,46,10,single,rented,no,Technology_specialist,Uttar_Pradesh,10,10,0
1306,9052853,52,15,single,rented,yes,Scientist,Delhi,12,11,1
1307,9323226,25,20,single,rented,no,Dentist,Telangana,6,10,0
1308,6212610,34,3,single,rented,no,Technology_specialist,Madhya_Pradesh,3,12,0
1309,1923707,40,16,single,rented,no,Design_Engineer,Karnataka,4,12,1
1310,6073350,68,5,single,rented,no,Hotel_Manager,Maharashtra,5,14,1
1311,608319,21,10,single,rented,no,Official,Chhattisgarh,5,11,0
1312,3705729,73,4,single,rented,no,Architect,Delhi,4,13,0
1313,3475913,37,17,single,rented,no,Web_designer,West_Bengal,4,14,0
1314,3315306,66,14,single,rented,yes,Police_officer,West_Bengal,3,11,1
1315,1591082,66,3,single,rented,no,Police_officer,Andhra_Pradesh,3,11,1
1316,5430984,29,15,single,rented,no,Secretary,Madhya_Pradesh,13,12,0
1317,1857595,26,19,single,rented,no,Surgeon,Rajasthan,12,13,1
1318,8151369,67,11,single,rented,no,Industrial_Engineer,Tamil_Nadu,6,12,1
1319,3658284,57,0,single,rented,yes,Fashion_Designer,Jammu_and_Kashmir,0,11,0
1320,9583974,35,12,single,rented,no,Flight_attendant,Bihar,12,12,0
1321,850458,75,1,single,rented,no,Hotel_Manager,Haryana,1,12,0
1322,9704353,73,18,single,rented,no,Magistrate,Jharkhand,9,12,0
1323,6640784,35,10,single,rented,yes,Psychologist,Uttar_Pradesh,5,12,0
1324,8261806,70,6,single,rented,no,Graphic_Designer,Karnataka,6,11,0
1325,7511554,53,4,single,rented,no,Design_Engineer,Punjab,4,11,0
1326,6380792,51,12,single,rented,no,Magistrate,Telangana,12,13,1
1327,785836,54,0,single,rented,no,Civil_servant,Bihar,0,14,0
1328,4662331,79,20,single,rented,no,Civil_servant,West_Bengal,8,11,0
1329,3758841,76,8,single,rented,no,Aviator,Madhya_Pradesh,8,13,1
1330,1514602,71,6,single,rented,no,Comedian,Karnataka,6,13,1
1331,2450407,35,10,single,rented,no,Petroleum_Engineer,Delhi,4,11,0
1332,7374419,43,13,single,rented,yes,Chef,Uttar_Pradesh[5],9,13,0
1333,9579515,30,19,single,rented,yes,Politician,Gujarat,12,12,0
1334,4470476,38,0,single,rented,yes,Analyst,Jammu_and_Kashmir,0,13,0
1335,1077610,30,12,single,rented,no,Aviator,Tamil_Nadu,9,11,0
1336,5484941,25,1,single,rented,no,Biomedical_Engineer,Gujarat,1,10,0
1337,5613340,59,17,single,rented,no,Technical_writer,West_Bengal,14,11,1
1338,7146402,23,20,single,rented,no,Mechanical_engineer,Manipur,4,14,1
1339,5931557,67,8,single,rented,yes,Physician,West_Bengal,8,12,0
1340,6564624,56,12,single,rented,no,Economist,Maharashtra,12,14,0
1341,3118300,77,10,single,rented,no,Drafter,Gujarat,9,14,0
1342,4036559,64,1,single,rented,no,Financial_Analyst,Haryana,1,12,0
1343,6420146,57,19,single,rented,yes,Statistician,Uttar_Pradesh,9,13,0
1344,2779765,45,11,single,rented,no,Air_traffic_controller,Maharashtra,4,13,0
1345,9390849,25,10,married,rented,yes,Graphic_Designer,Uttar_Pradesh,10,13,0
1346,7442529,57,6,single,rented,yes,Chef,Bihar,5,10,1
1347,7245269,37,19,single,rented,no,Surgeon,Uttar_Pradesh,10,12,0
1348,3289057,78,14,married,rented,yes,Technology_specialist,Madhya_Pradesh,13,12,0
1349,6868153,27,5,married,owned,yes,Technology_specialist,Tamil_Nadu,5,12,0
1350,8225744,43,0,married,rented,yes,Technician,Chhattisgarh,0,11,0
1351,8489507,30,13,single,owned,no,Magistrate,Bihar,12,12,0
1352,5413710,53,19,single,rented,no,Artist,Jharkhand,12,12,0
1353,8605005,31,20,single,rented,no,Petroleum_Engineer,Karnataka,5,14,1
1354,7474639,44,12,single,rented,yes,Chef,Andhra_Pradesh,3,13,0
1355,3656909,68,14,single,norent_noown,no,Politician,Madhya_Pradesh,4,14,0
1356,7475446,60,13,married,rented,no,Firefighter,Chandigarh,5,14,0
1357,9639313,38,4,single,rented,yes,Lawyer,Haryana,4,14,1
1358,3483388,47,6,single,rented,no,Technician,Uttar_Pradesh,6,13,0
1359,5570090,74,1,single,rented,no,Politician,West_Bengal,1,11,0
1360,1117250,52,7,single,rented,no,Chemical_engineer,Uttar_Pradesh,5,14,0
1361,2882498,34,0,married,rented,no,Chemical_engineer,Uttar_Pradesh,0,13,0
1362,3142984,22,13,single,rented,no,Chef,Uttarakhand,10,12,1
1363,9230149,58,3,single,rented,no,Economist,Kerala,3,13,0
1364,1621150,48,10,single,rented,yes,Air_traffic_controller,Tamil_Nadu,9,10,1
1365,2635606,59,8,single,rented,no,Physician,Telangana,4,12,0
1366,7932994,57,18,single,rented,yes,Chemical_engineer,Karnataka,12,11,0
1367,5769906,48,5,married,rented,no,Firefighter,Andhra_Pradesh,4,11,0
1368,6814840,53,13,married,rented,no,Army_officer,Haryana,3,11,0
1369,4022242,69,17,single,rented,no,Magistrate,West_Bengal,9,12,0
1370,3483756,62,8,single,rented,yes,Dentist,Madhya_Pradesh,8,14,0
1371,5354431,24,1,single,owned,no,Petroleum_Engineer,Assam,1,14,0
1372,9678663,46,0,single,rented,no,Surgeon,Andhra_Pradesh,0,12,1
1373,5272864,40,19,single,rented,yes,Statistician,Bihar,13,11,0
1374,6641682,42,0,single,rented,no,Industrial_Engineer,Maharashtra,0,10,1
1375,865416,64,17,single,rented,no,Fashion_Designer,Uttar_Pradesh,10,12,0
1376,1661569,32,12,single,rented,no,Petroleum_Engineer,Telangana,5,13,1
1377,2909502,27,18,single,rented,no,Physician,Madhya_Pradesh,4,11,1
1378,8763343,57,13,single,rented,yes,Biomedical_Engineer,West_Bengal,4,11,0
1379,3309801,69,19,single,rented,yes,Web_designer,Gujarat,6,11,0
1380,5618559,59,9,married,rented,no,Police_officer,Maharashtra,9,10,0
1381,1291411,56,6,single,rented,no,Chef,Maharashtra,6,11,0
1382,9645128,26,2,single,rented,no,Artist,Andhra_Pradesh,2,11,1
1383,2976480,33,11,single,rented,yes,Architect,Assam,9,12,0
1384,5855304,54,13,single,rented,no,Physician,Rajasthan,4,10,0
1385,347594,48,11,single,rented,no,Magistrate,Jharkhand,11,11,0
1386,5082643,66,3,single,rented,yes,Graphic_Designer,Maharashtra,3,13,0
1387,4555527,79,10,single,rented,no,Industrial_Engineer,Uttarakhand,3,11,0
1388,6107468,21,16,single,rented,no,Secretary,Gujarat,13,14,1
1389,260350,29,15,single,rented,no,Economist,Tamil_Nadu,11,10,0
1390,8899778,21,6,single,rented,yes,Librarian,Telangana,6,11,0
1391,259809,34,0,single,rented,no,Biomedical_Engineer,Haryana,0,13,0
1392,1623907,44,14,single,norent_noown,no,Design_Engineer,Madhya_Pradesh,14,11,0
1393,3356354,52,9,single,rented,yes,Economist,Madhya_Pradesh,5,13,0
1394,424512,60,16,single,rented,no,Designer,Madhya_Pradesh,5,11,1
1395,700895,33,0,single,rented,no,Technology_specialist,Gujarat,0,13,0
1396,9264415,51,10,single,rented,yes,Physician,Uttar_Pradesh,10,11,0
1397,8775036,71,14,single,rented,no,Magistrate,Delhi,9,12,0
1398,5541889,75,11,single,rented,no,Petroleum_Engineer,Bihar,10,13,0
1399,2277963,33,10,married,rented,yes,Drafter,West_Bengal,10,11,0
1400,6430245,23,16,single,rented,yes,Comedian,Maharashtra,11,11,0
1401,5663883,37,4,single,rented,no,Artist,Rajasthan,4,11,1
1402,3420288,71,16,single,rented,no,Architect,Madhya_Pradesh,4,14,0
1403,2890690,24,19,single,rented,yes,Civil_servant,Tamil_Nadu,13,13,0
1404,8716053,51,11,married,rented,yes,Psychologist,Andhra_Pradesh,4,10,0
1405,3412117,76,3,single,rented,yes,Drafter,Uttar_Pradesh,3,14,1
1406,6828373,69,13,single,rented,yes,Statistician,Andhra_Pradesh,3,13,0
1407,2926190,71,0,single,rented,no,Physician,West_Bengal,0,14,1
1408,1621537,55,11,single,rented,no,Librarian,Jharkhand,11,12,0
1409,1199926,43,11,single,rented,no,Scientist,Punjab,9,14,0
1410,2087379,33,17,married,rented,yes,Computer_hardware_engineer,Jharkhand,4,10,0
1411,4066365,56,13,single,rented,no,Secretary,Chhattisgarh,7,14,0
1412,6760782,68,5,single,rented,no,Chartered_Accountant,West_Bengal,5,11,0
1413,7310061,37,10,single,rented,no,Web_designer,Maharashtra,6,11,1
1414,5875578,54,4,single,rented,yes,Technician,Uttar_Pradesh,4,14,0
1415,9299383,56,15,single,rented,no,Mechanical_engineer,Uttar_Pradesh,8,12,1
1416,3006454,24,11,single,norent_noown,no,Comedian,Uttar_Pradesh,11,11,0
1417,9807280,37,0,single,rented,no,Analyst,West_Bengal,0,13,1
1418,3648949,65,6,single,rented,yes,Artist,Maharashtra,6,11,1
1419,9504715,51,14,single,rented,yes,Consultant,Maharashtra,14,10,0
1420,6701205,71,13,married,rented,no,Statistician,Assam,5,13,0
1421,4547051,45,11,single,rented,no,Hotel_Manager,Uttar_Pradesh,8,10,0
1422,1975538,40,9,single,rented,yes,Police_officer,Puducherry,9,12,0
1423,6650713,72,8,single,rented,no,Librarian,Uttar_Pradesh,8,11,0
1424,5395461,71,10,single,rented,no,Technology_specialist,West_Bengal,5,10,0
1425,6387025,34,20,single,rented,no,Design_Engineer,Uttar_Pradesh,9,11,0
1426,59539,51,3,married,norent_noown,no,Biomedical_Engineer,West_Bengal,3,12,0
1427,6432970,53,20,single,rented,no,Police_officer,Maharashtra,6,13,0
1428,1298588,67,8,single,rented,no,Mechanical_engineer,Maharashtra,8,14,0
1429,7861257,39,7,single,rented,yes,Magistrate,Uttar_Pradesh,7,11,0
1430,4515909,22,12,single,rented,yes,Chef,Haryana,7,13,0
1431,2564409,29,13,single,rented,yes,Computer_operator,Karnataka,7,12,1
1432,1707111,53,5,single,rented,no,Geologist,Kerala,5,12,0
1433,8026974,23,20,single,rented,yes,Civil_servant,Bihar,11,12,1
1434,9538930,73,1,single,rented,yes,Engineer,Tamil_Nadu,1,12,0
1435,3205080,47,10,single,rented,no,Biomedical_Engineer,Delhi,10,13,1
1436,5288986,47,3,single,rented,no,Comedian,Telangana,3,12,0
1437,1141065,65,3,single,rented,no,Flight_attendant,Assam,3,11,0
1438,5844298,62,5,single,rented,no,Magistrate,Karnataka,5,10,0
1439,6207088,35,16,single,rented,no,Economist,Bihar,13,13,1
1440,4536448,43,18,single,norent_noown,no,Flight_attendant,Gujarat,6,14,1
1441,2284439,60,18,single,rented,no,Designer,West_Bengal,11,12,0
1442,9768901,74,15,married,rented,no,Comedian,Andhra_Pradesh,3,11,0
1443,6204574,27,12,single,rented,no,Chemical_engineer,Andhra_Pradesh,5,14,0
1444,1942552,51,20,single,norent_noown,yes,Army_officer,Tamil_Nadu,4,13,0
1445,4542920,64,11,single,owned,yes,Physician,Karnataka,11,14,0
1446,7037934,53,17,married,rented,no,Scientist,West_Bengal,7,12,0
1447,924892,27,6,single,rented,no,Air_traffic_controller,Uttar_Pradesh,6,12,0
1448,6083790,31,5,single,rented,no,Physician,Madhya_Pradesh,4,11,0
1449,4727668,62,20,single,rented,yes,Drafter,Madhya_Pradesh,7,10,1
1450,579762,48,20,single,rented,no,Consultant,Tamil_Nadu,12,11,0
1451,4281675,65,15,single,rented,no,Mechanical_engineer,Uttar_Pradesh,6,11,0
1452,2447204,33,12,single,rented,yes,Fashion_Designer,Tamil_Nadu,12,12,0
1453,1227823,30,5,single,rented,yes,Aviator,Tamil_Nadu,5,13,0
1454,4358383,67,11,single,rented,yes,Drafter,Maharashtra,6,13,0
1455,5275803,33,10,single,rented,no,Police_officer,West_Bengal,9,13,0
1456,3565306,68,0,single,rented,yes,Drafter,Jharkhand,0,14,0
1457,5844230,44,9,single,rented,no,Computer_hardware_engineer,Rajasthan,9,13,0
1458,6126601,58,15,single,rented,no,Design_Engineer,Madhya_Pradesh,4,10,0
1459,8446445,36,6,single,rented,no,Chemical_engineer,Chhattisgarh,6,10,0
1460,6634248,34,12,single,rented,no,Comedian,Uttar_Pradesh,9,13,0
1461,6296539,30,19,single,owned,no,Psychologist,Maharashtra,3,10,0
1462,7313501,77,5,single,rented,no,Scientist,Bihar,5,10,0
1463,7648582,34,8,single,rented,no,Psychologist,Kerala,8,12,0
1464,7767715,59,4,single,rented,no,Air_traffic_controller,Andhra_Pradesh,4,14,0
1465,3045248,50,1,single,rented,yes,Surveyor,West_Bengal,1,14,0
1466,9391736,53,3,single,rented,yes,Librarian,Rajasthan,3,10,0
1467,4128579,52,15,married,rented,no,Technical_writer,Telangana,13,13,0
1468,2946448,63,0,single,rented,no,Dentist,Bihar,0,13,1
1469,5824731,61,7,single,rented,yes,Financial_Analyst,Haryana,6,14,0
